phantom,algorithm,n_angles,noise,rmse,ssim,dice
phantom_005.npy,SIRT-TV,10,0.01,0.01821886703244545,0.7378128587955161,0.9781522386391448
phantom_005.npy,FBP,10,0.05,0.10435583633185501,0.1935319012999411,0.46861792641851924
phantom_005.npy,SIRT,10,0.05,0.02263308367929661,0.5888929600740136,0.961189504083328
phantom_005.npy,SIRT-TV,10,0.05,0.019997198403451117,0.6750631860207761,0.9713395650580939
phantom_005.npy,FBP,30,0.0,0.020688102087286324,0.5069218515179048,0.9411701961575272
phantom_005.npy,SIRT,30,0.0,0.013066932057557774,0.8080229540718402,0.995158012175305
phantom_005.npy,SIRT-TV,30,0.0,0.007637742699705505,0.9576910750592174,0.9981861295227812
phantom_005.npy,FBP,30,0.01,0.024224536893561802,0.4438454784427902,0.9148624640137861
phantom_005.npy,SIRT,30,0.01,0.013279011783097705,0.7997916157815429,0.9949370922058787
phantom_005.npy,SIRT-TV,30,0.01,0.007747525141136898,0.9544567776195523,0.9977410990858586
phantom_005.npy,FBP,30,0.05,0.06198134776573591,0.23571664662022032,0.6111180180141558
phantom_005.npy,SIRT,30,0.05,0.017641734775420387,0.6664401072218663,0.9795388976790708
phantom_005.npy,SIRT-TV,30,0.05,0.01030568392255622,0.8767727797174844,0.9925889859975384
phantom_005.npy,FBP,90,0.0,0.010275289453452002,0.7311848390533218,0.9958061550584424
phantom_005.npy,SIRT,90,0.0,0.007840816078792478,0.9406328006506649,0.9994481204030276
phantom_005.npy,SIRT-TV,90,0.0,0.0064275439104848455,0.9685092947676144,0.9994132652565605
phantom_005.npy,FBP,90,0.01,0.012715730257631523,0.6568843006478144,0.9883958632789175
phantom_005.npy,SIRT,90,0.01,0.008524489656706146,0.9165239883862871,0.9991354371676533
phantom_005.npy,SIRT-TV,90,0.01,0.006458837163892244,0.9679815668330414,0.9993433182633293
phantom_005.npy,FBP,90,0.05,0.03722647157793488,0.326175128486452,0.7842507407147299
phantom_005.npy,SIRT,90,0.05,0.018462941788645947,0.6503311942583246,0.9751819003062216
phantom_005.npy,SIRT-TV,90,0.05,0.007451597764389426,0.9375755975385649,0.9964750115979106
phantom_005.npy,FBP,180,0.0,0.0069897360759713385,0.844099853118006,0.9993845447819023
phantom_005.npy,SIRT,180,0.0,0.006245414243542999,0.9659557171595559,0.9996803128076017
phantom_005.npy,SIRT-TV,180,0.0,0.0062847311739341735,0.9689744327812422,0.9994744404150464
phantom_005.npy,FBP,180,0.01,0.008801215232657736,0.778352788344183,0.9984030188972856
phantom_005.npy,SIRT,180,0.01,0.007015405919391258,0.9426960321798001,0.9995908971208292
